PartNum,method,part_type,avg_forecasted_monthly_demand
CRA0000643,average_fallback,insufficient_history,1.0
CRA0000658,average_fallback,insufficient_history,1.0
CROSBY 2703811,average_fallback,insufficient_history,1.0
CS000172,average_fallback,insufficient_history,1.0
CS000239,exponential_smoothing,highly_variable,2.0
CS003774,exponential_smoothing,highly_variable,2.0
CS005694,average_fallback,insufficient_history,16.0
CS005951,average_fallback,insufficient_history,1.0
CSCTO15NA1020G,average_fallback,insufficient_history,2.0
CSJ-243,average_fallback,insufficient_history,1.0
CSJ-311,average_fallback,insufficient_history,1.0
CST-211,average_fallback,insufficient_history,1.0
CST-343,average_fallback,insufficient_history,1.0
CT0554112610,exponential_smoothing,highly_variable,3.0
CT0574825465,average_fallback,insufficient_history,2.0
CT0574825555,average_fallback,insufficient_history,2.0
CT45-P-X0N--38D100G,average_fallback,insufficient_history,3.0
CT50305148,average_fallback,insufficient_history,5.0
CT51297587,exponential_smoothing,highly_variable,0.09
CT51327428,exponential_smoothing,highly_variable,0.33
CT51416484,exponential_smoothing,highly_variable,0.42
CT51416486,average_fallback,insufficient_history,1.0
CT6436195213,average_fallback,insufficient_history,4.0
CT6436195214v,average_fallback,insufficient_history,4.0
CT9120514920,average_fallback,insufficient_history,1.0
CT9124401200,average_fallback,insufficient_history,8.0
CT9144401500,average_fallback,insufficient_history,2.0
CT91A1421020,average_fallback,insufficient_history,1.0
CT91A4303900,average_fallback,insufficient_history,4.0
CT91A4310700,average_fallback,insufficient_history,2.0
CT91A4400400,average_fallback,insufficient_history,8.0
CT91B4300700,average_fallback,insufficient_history,4.0
CT91E4300300,average_fallback,insufficient_history,2.0
CT91E4301700,average_fallback,insufficient_history,4.0
CT91E4301800,average_fallback,insufficient_history,4.0
CT91E4302300,average_fallback,insufficient_history,2.0
CT91E4305100,average_fallback,insufficient_history,4.0
CT91E4305200,average_fallback,insufficient_history,2.0
CT91E4305300,average_fallback,insufficient_history,2.0
CT91E4310500,average_fallback,insufficient_history,1.0
CT91E4310600,average_fallback,insufficient_history,1.0
CT91E4311300,average_fallback,insufficient_history,2.0
CT91E4311900,average_fallback,insufficient_history,2.0
CT91E4320400,average_fallback,insufficient_history,2.0
CT91F4300500,exponential_smoothing,highly_variable,1.5
CT9401102800,average_fallback,insufficient_history,2.0
CT9410610048,average_fallback,insufficient_history,6.0
CT9423050710,average_fallback,insufficient_history,2.0
CT9511506900,average_fallback,insufficient_history,1.0
CT9532801201,exponential_smoothing,highly_variable,0.4
CTC-CF360X,exponential_smoothing,highly_variable,0.7
CTC-CF361X,exponential_smoothing,highly_variable,1.35
CTC-CF362X,exponential_smoothing,highly_variable,1.0
CTC-CF363X,exponential_smoothing,highly_variable,0.73
CTCF226X,average_fallback,insufficient_history,5.0
CTCF226XN,exponential_smoothing,highly_variable,2.72
CTF180510060,average_fallback,insufficient_history,4.0
CTF182506012,exponential_smoothing,highly_variable,4.0
CUMALONG,average_fallback,insufficient_history,1.0
CUR-25K,average_fallback,insufficient_history,1.0
CUSTOM DESIGN FEE / DRAWINGS INCLUDED,average_fallback,insufficient_history,1.0
CUT FEE,exponential_smoothing,highly_variable,0.5
CVR-CNG-WLD-M,average_fallback,insufficient_history,4.0
CWC1224V60A,average_fallback,insufficient_history,1.0
"Cable, CNC600+, R Axis",average_fallback,insufficient_history,1.0
Cables,average_fallback,insufficient_history,4.0
Chipper Roof Retrofit,average_fallback,insufficient_history,1.0
Continential Air bags,average_fallback,insufficient_history,8.0
Contracted Service: Quality,average_fallback,insufficient_history,1.0
Core Box,average_fallback,insufficient_history,1.0
Core Charge,average_fallback,insufficient_history,1.5
Coupler,average_fallback,insufficient_history,20.0
Custom Programming,average_fallback,insufficient_history,1.0
D 1LL- QX2,average_fallback,insufficient_history,10.0
D 1LL- QX3,average_fallback,insufficient_history,15.0
D 1LL- QX4,average_fallback,insufficient_history,10.0
D 1LL- QX5,average_fallback,insufficient_history,15.0
D 1LL- QX6,average_fallback,insufficient_history,15.0
D 2LL- QX14,average_fallback,insufficient_history,4.0
D 2LL- QX24,average_fallback,insufficient_history,4.0
D 2LL- QX5,average_fallback,insufficient_history,5.0
D 2LL- QX6,average_fallback,insufficient_history,5.0
D 2LL- QX8,average_fallback,insufficient_history,5.0
D 2LL- QX9,average_fallback,insufficient_history,5.0
D1LL-QX2,average_fallback,insufficient_history,15.0
D1LL-QX3,average_fallback,insufficient_history,15.0
D1LL-QX4,average_fallback,insufficient_history,15.0
D1LL-QX5,average_fallback,insufficient_history,15.0
D1LL-QX6,average_fallback,insufficient_history,15.0
D1LL-QX9,average_fallback,insufficient_history,15.0
D1VW4CVYCF4,exponential_smoothing,highly_variable,0.4
D242 PARKER PD SERIES COUPLER,average_fallback,insufficient_history,50.0
D2EE,average_fallback,insufficient_history,3.0
D2EE-QX1,average_fallback,insufficient_history,1.0
D2LL - Q X 24,average_fallback,insufficient_history,4.0
D2LL-QX14,average_fallback,insufficient_history,4.0
D2LL-QX6,average_fallback,insufficient_history,8.0
D2LL-QX9,average_fallback,insufficient_history,8.0
D4CC-3002,exponential_smoothing,moderate,3.33
D580058,average_fallback,insufficient_history,2.0
D6208-1,average_fallback,insufficient_history,2.0
D872671,average_fallback,insufficient_history,2.0
DA-DSCBL,average_fallback,insufficient_history,1.0
DA310,exponential_smoothing,highly_variable,0.24
DACO D11SSH2 SOFT JAW,average_fallback,insufficient_history,3.0
DATADISK,average_fallback,insufficient_history,3.0
DC5166-03,average_fallback,insufficient_history,4.0
DDAL-SW3B60,exponential_smoothing,highly_variable,3.0
DDJNR 16 3D,average_fallback,insufficient_history,2.0
DEF,average_fallback,insufficient_history,2.0
DEFINE-BRIDGE-KEY,average_fallback,insufficient_history,1.0
DEFINE-TWIN-LINK,average_fallback,insufficient_history,1.0
DELL  ADAPTER,average_fallback,insufficient_history,1.0
DELL 90W,average_fallback,insufficient_history,1.0
DELL LATITUDE 5550 BTX Base,average_fallback,insufficient_history,1.0
DELL MEM UPGRADE,average_fallback,insufficient_history,2.0
DELL PRO 24 MONITORS,average_fallback,insufficient_history,2.0
DEWALT DWMT70775,average_fallback,insufficient_history,1.0
DIGITAL MILLER HOOD,average_fallback,insufficient_history,1.0
DISK,average_fallback,insufficient_history,2.0
DISPLAY PORT CABLE,average_fallback,insufficient_history,6.0
DL2032BPK,average_fallback,insufficient_history,8.0
DM2223000,average_fallback,insufficient_history,1.0
DNCGDH3456,average_fallback,insufficient_history,15.0
DNFF080BK115,average_fallback,insufficient_history,1.0
DNMX 331-WF 4415,average_fallback,insufficient_history,10.0
DNMX 332-WF 4415,average_fallback,insufficient_history,20.0
DO736GPX,average_fallback,insufficient_history,3.0
DPS4489  P/N 0326807,average_fallback,insufficient_history,20.0
DRILL BIT RESHARP - RESHAPENED DRILL BITS,average_fallback,insufficient_history,12.0
DRILLS RESHSRPENED-RESHARPENED DRILL BITS,average_fallback,insufficient_history,185.0
DRM1266,average_fallback,insufficient_history,1.0
DS3-S3/11N-D24K1,average_fallback,insufficient_history,1.0
DUO-ADVANTAGE,exponential_smoothing,highly_variable,3.1
DV-1000CBL,average_fallback,insufficient_history,1.0
DW25239016,average_fallback,insufficient_history,1.0
DW30051600003,average_fallback,insufficient_history,1.0
DW30051600041B,average_fallback,insufficient_history,1.0
DW5819,average_fallback,insufficient_history,1.0
DW65968010098,average_fallback,insufficient_history,1.0
DW90014100083,average_fallback,insufficient_history,1.0
DWA132232,average_fallback,insufficient_history,16.0
DWA132247,average_fallback,insufficient_history,2.0
DWA132248,average_fallback,insufficient_history,2.0
DWA132259,average_fallback,insufficient_history,8.0
DWA134153,average_fallback,insufficient_history,1.0
DWA136857,average_fallback,insufficient_history,1.0
DWA138438,average_fallback,insufficient_history,1.0
DWA453341,average_fallback,insufficient_history,1.0
DWD503007,average_fallback,insufficient_history,1.0
DWD700548,average_fallback,insufficient_history,4.0
DWD700562,average_fallback,insufficient_history,8.0
DWD700567,average_fallback,insufficient_history,4.0
DWD905054,average_fallback,insufficient_history,1.0
DWD913063,average_fallback,insufficient_history,4.0
DWD917062,average_fallback,insufficient_history,4.0
DWS8030121,average_fallback,insufficient_history,1.0
DWS8040161,average_fallback,insufficient_history,1.0
DWTDW8003,average_fallback,insufficient_history,2.0
Data Plate,average_fallback,insufficient_history,1.0
Delivery Charge,average_fallback,insufficient_history,1.0
Dell 130W USB-C AC Adapter,average_fallback,insufficient_history,1.0
Dell 65w USBC AC Adapter,average_fallback,insufficient_history,5.0
Dell 90w 4.5mm AC Adapter,average_fallback,insufficient_history,5.0
Dell Pro 14,average_fallback,insufficient_history,1.0
"Door Srpings, Pair",average_fallback,insufficient_history,1.0
Door panel,average_fallback,insufficient_history,1.0
Drafting Chair,average_fallback,insufficient_history,3.0
Drive,average_fallback,insufficient_history,1.0
Drive tires W/installation,average_fallback,insufficient_history,1.0
E-61111.52083-4,average_fallback,insufficient_history,2.0
E-Sinus Switch Handle,average_fallback,insufficient_history,1.0
E12833,average_fallback,insufficient_history,1.0
E2423H,average_fallback,insufficient_history,4.5
E2425H,exponential_smoothing,highly_variable,1.37
E2425HM,exponential_smoothing,highly_variable,3.08
E2723H,average_fallback,insufficient_history,2.0
E2725H,average_fallback,insufficient_history,16.0
E2725HM,exponential_smoothing,highly_variable,2.44
E2726HS,average_fallback,insufficient_history,4.0
E3535HS,average_fallback,insufficient_history,2.0
E55110A02,average_fallback,insufficient_history,1.0
E55126A02,average_fallback,insufficient_history,1.0
E55437A03,average_fallback,insufficient_history,1.0
E61196A01,average_fallback,insufficient_history,1.0
E66193A01,average_fallback,insufficient_history,2.0
E66841A02,average_fallback,insufficient_history,1.0
E70291A01,average_fallback,insufficient_history,1.0
E70291B04,average_fallback,insufficient_history,1.0
EA3-S3ML-RN,average_fallback,insufficient_history,1.0
EB-40-EQ,average_fallback,insufficient_history,1.0
EBV1022A,average_fallback,insufficient_history,2.0
ECF-350X,average_fallback,insufficient_history,1.0
ECHOGEAR TV MOUNT,average_fallback,insufficient_history,1.0
ED-E 12425-1,average_fallback,insufficient_history,1.0
ED0038661120-S,average_fallback,insufficient_history,1.0
ED032589,exponential_smoothing,highly_variable,1.9
ED037837,average_fallback,insufficient_history,1683.0
EDE-18107876,exponential_smoothing,highly_variable,27.67
EDE-530730,average_fallback,insufficient_history,5.0
EDE-DTL-2X11-16,average_fallback,insufficient_history,1.0
EDE-LBL-DT-4X2,average_fallback,insufficient_history,8.0
EDE-WEATHER4X4-TT,exponential_smoothing,highly_variable,10133.28
EDF105548,average_fallback,insufficient_history,1.0
EDS30779,average_fallback,insufficient_history,1320.0
EEAUP250,average_fallback,insufficient_history,1.0
EGLT3,exponential_smoothing,highly_variable,0.75
EK4236SD89,average_fallback,insufficient_history,7.0
EL-NCS-WCS-SA-12,average_fallback,insufficient_history,1.0
EL3-SW,average_fallback,insufficient_history,2.0
ELC-24270,average_fallback,insufficient_history,10.0
ELC-80705,average_fallback,insufficient_history,3.0
EM3664T,average_fallback,insufficient_history,1.0
EMT3558T,average_fallback,insufficient_history,1.0
EMUGE ER11,average_fallback,insufficient_history,2.0
EMUGE F315098.02,average_fallback,insufficient_history,2.0
EP-13978,average_fallback,insufficient_history,1.0
EP-14637,average_fallback,insufficient_history,1.0
EP-14813-240,average_fallback,insufficient_history,1.0
EP-14848-BLK1,average_fallback,insufficient_history,1.0
EP-15099-BLK1,average_fallback,insufficient_history,1.0
EP-15335-BLK1,average_fallback,insufficient_history,1.0
EP-15895-6,average_fallback,insufficient_history,1.0
EP-16047-SLV1,average_fallback,insufficient_history,1.0
EP-16449-BLK1,average_fallback,insufficient_history,1.0
ER212,average_fallback,insufficient_history,4.0
ER6V/3.6V-SUB,average_fallback,insufficient_history,20.0
ER6VCT,exponential_smoothing,highly_variable,11.96
ES-2847-R,average_fallback,insufficient_history,4.0
ES1224,average_fallback,insufficient_history,1.0
ES1615S003,average_fallback,insufficient_history,2.0
ES73121,average_fallback,insufficient_history,1.5
ESA1079000V00,average_fallback,insufficient_history,1650.0
ESAB 0332283001,exponential_smoothing,highly_variable,0.42
ESTIMATE# 14710,average_fallback,insufficient_history,1.0
ESTWING 268-E3-16BP,average_fallback,insufficient_history,1.0
ET120,average_fallback,insufficient_history,1.0
ETHERNET,average_fallback,insufficient_history,1.0
ETP083P,average_fallback,insufficient_history,1.0
EVAL,average_fallback,insufficient_history,1.0
EVC941,average_fallback,insufficient_history,1.0
EVEREST,exponential_smoothing,highly_variable,0.55
EVR-106-S,average_fallback,insufficient_history,1.0
EXPEDITE CHARGE,average_fallback,insufficient_history,2.0
EXPEDITE FEE,average_fallback,insufficient_history,1.0
EXPO DRY ERASE CHISEL,average_fallback,insufficient_history,2.0
EXPO DRY ERASE CLEANER,average_fallback,insufficient_history,2.0
EXPO DRY ERASE FINE TIP,average_fallback,insufficient_history,1.0
EZGOODZ,average_fallback,insufficient_history,1.0
EZS8WSLKN,average_fallback,insufficient_history,1.0
Engine Repair,exponential_smoothing,highly_variable,1.0
Engine Repair Service,average_fallback,insufficient_history,1.0
Estimate 5175,average_fallback,insufficient_history,1.0
Expedite Fee,exponential_smoothing,moderate,0.6
Expedite Fee- Department 544,average_fallback,insufficient_history,1.0
Expediting Fee,average_fallback,insufficient_history,1.0
Export Crate,average_fallback,insufficient_history,8.0
Exterior Door Handle,average_fallback,insufficient_history,1.0
Extreme Environment Testing,average_fallback,insufficient_history,4.0
F019043,average_fallback,insufficient_history,4.0
F02000-205,exponential_smoothing,highly_variable,1.14
F05007-118,average_fallback,insufficient_history,1.0
F05007-54,average_fallback,insufficient_history,2.0
F05007-87,average_fallback,insufficient_history,1.0
F05008-36,exponential_smoothing,highly_variable,0.29
F05008-42,average_fallback,insufficient_history,1.0
F05011-4,average_fallback,insufficient_history,1.0
F10000-1149,average_fallback,insufficient_history,1.0
F10000-638,average_fallback,insufficient_history,10.0
F22 SN-WHT,average_fallback,insufficient_history,15.0
F32-DNI-MS60A-090-E-AT32599,average_fallback,insufficient_history,1.0
F4B 010-RM,average_fallback,insufficient_history,4.0
F69093A02,average_fallback,insufficient_history,1.0
F9-30C/BS-XL,average_fallback,insufficient_history,1.0
F96N543,average_fallback,insufficient_history,1.0
FALL PROTECTION,average_fallback,insufficient_history,1.0
FAZ-D4-1-SP,average_fallback,insufficient_history,1.0
FB22447HK418W,average_fallback,insufficient_history,2.0
FEE 5.6 X 1.5,exponential_smoothing,highly_variable,3.46
FF1254-06,average_fallback,insufficient_history,2.0
FF1255-06,average_fallback,insufficient_history,2.0
FF3030-06,average_fallback,insufficient_history,4.0
